genes	module
Mlph	4
Mlst8	0
Mlx	2
Mlxip	5
Mlxipl	3
Mlycd	1
Mmaa	3
Mmab	1
Mmachc	6
Mmadhc	2
Mmd	2
Mmgt1	2
Mmgt2	4
Mmp11	4
Mmp12	8
Mmp14	4
Mmp15	1
Mmp2	4
Mmp23	1
Mmp28	1
Mms19	3
Mms22l	5
Mnat1	6
Mnt	1
Mob1a	2
Mob1b	2
Mob2	0
Mob3a	4
Mob3c	3
Mob4	2
Mocs1	1
Mocs2	3
Mocs3	1
Mogs	4
Mon1a	1
Mon1b	0
Mon2	5
Morc2a	0
Morc3	5
Morf4l1	6
Morf4l2	0
Morn2	0
Mospd1	2
Mospd2	2
Mospd3	1
Mov10	1
Mpc1	2
Mpc2	7
Mpdu1	0
Mpeg1	4
Mpg	0
Mphosph10	0
Mphosph6	6
Mphosph8	5
Mphosph9	3
Mpi	3
Mplkip	2
Mpnd	1
Mpp1	0
Mpp5	0
Mpp6	2
Mpp7	0
Mppe1	0
Mprip	1
Mpv17	3
Mpv17l	2
Mpv17l2	7
Mr1	4
Mras	1
Mrc2	4
Mre11a	0
Mrfap1	6
Mrgbp	3
Mrgpre	8
Mri1	8
Mrm1	0
Mroh1	0
Mrpl1	2
Mrpl10	0
Mrpl11	0
Mrpl12	1
Mrpl13	7
Mrpl14	6
Mrpl15	7
Mrpl16	6
Mrpl17	7
Mrpl18	2
Mrpl19	2
Mrpl2	4
Mrpl20	7
Mrpl21	0
Mrpl22	0
Mrpl24	0
Mrpl27	0
Mrpl28	0
Mrpl3	2
Mrpl30	2
Mrpl32	2
Mrpl33	7
Mrpl34	1
Mrpl35	2
Mrpl36	7
Mrpl37	0
Mrpl38	3
Mrpl39	0
Mrpl4	1
Mrpl40	0
Mrpl41	7
Mrpl42	0
Mrpl43	0
Mrpl44	4
Mrpl45	0
Mrpl46	0
Mrpl47	7
Mrpl48	7
Mrpl49	3
Mrpl50	2
Mrpl51	2
Mrpl52	7
Mrpl53	3
Mrpl54	7
Mrpl55	7
Mrpl57	7
Mrpl9	0
Mrps10	0
Mrps11	0
Mrps12	1
Mrps14	2
Mrps15	3
Mrps16	0
Mrps17	0
Mrps18a	4
Mrps18b	7
Mrps18c	7
Mrps2	2
Mrps21	7
Mrps22	2
Mrps23	4
Mrps24	0
Mrps25	0
Mrps26	1
Mrps27	4
Mrps28	7
Mrps30	6
Mrps31	2
Mrps33	2
Mrps34	1
Mrps35	0
Mrps36	0
Mrps5	0
Mrps6	9
Mrps7	1
Mrps9	0
Mrrf	9
Mrs2	0
Mrto4	7
Ms4a4c	2
Ms4a6b	2
Ms4a6c	2
Ms4a6d	2
Msantd2	5
Msantd4	2
Msh2	6
Msh3	0
Msh5	2
Msh6	6
Msi2	3
Msl1	5
Msl2	2
Msl3	3
Msl3l2	1
Msmo1	6
Msn	6
Msr1	2
Msra	0
Msrb1	0
Msrb2	1
Msto1	0
Mt1	4
Mta1	1
Mta2	1
Mta3	0
Mtap	4
Mtbp	0
Mtch1	4
Mtch2	2
Mtdh	7
Mterf1a	5
Mterf3	9
Mterf4	0
Mtf1	0
Mtf2	2
Mtfmt	5
Mtfp1	4
Mtfr1	2
Mtfr1l	4
Mtg1	3
Mtg2	0
Mthfd1	4
Mthfd1l	8
Mthfd2	4
Mthfd2l	0
Mthfr	3
Mthfs	0
Mthfsd	3
Mthfsl	7
Mtif2	5
Mtif3	1
Mtm1	2
Mtmr1	2
Mtmr10	6
Mtmr11	5
Mtmr12	0
Mtmr14	0
Mtmr2	0
Mtmr3	0
Mtmr4	0
Mtmr6	5
Mtmr9	2
Mto1	0
Mtor	5
Mtpap	0
Mtpn	2
Mtr	5
Mtrf1	0
Mtrf1l	3
Mtrr	0
Mtss1	3
Mttp	4
Mtus1	1
Mtus2	0
Mtx1	1
Mtx2	2
Mtx3	3
Mul1	4
Mum1	1
Mus81	1
Mut	2
Mutyh	1
Mvb12a	4
Mvb12b	1
Mvd	0
Mvk	4
Mvp	1
Mx2	3
Mxd1	6
Mxd4	1
Mxi1	0
Mxra7	1
Myadm	6
Myadml2	1
Mybbp1a	1
Mybph	1
Myc	1
Mycbp	2
Mycbp2	5
Mycl	9
Myd88	0
Mydgf	4
Myef2	5
Myeov2	7
Myg1	1
Myh10	1
Myh9	1
Myl12a	4
Myl12b	1
Myl2	7
Myl6	7
Mylip	3
Mynn	2
Myo10	4
Myo18a	1
Myo18b	3
Myo1b	0
Myo1c	4
Myo1d	3
Myo1e	4
Myo1f	1
Myo1g	1
Myo5a	0
Myo6	0
Myo7a	1
Myo9a	5
Myo9b	1
Myom1	0
Mypop	3
Mysm1	5
Mzf1	5
Mzt1	2
Mzt2	4
N4bp1	3
N4bp2	5
N4bp2l1	9
N4bp2l2	2
N6amt1	0
Eef1akmt1	7
Naa10	1
Naa15	0
Naa16	5
Naa20	2
Naa25	0
Naa30	2
Naa35	4
Naa38	7
Naa40	6
Naa50	2
Naa60	3
Naaa	6
Naalad2	8
Nab1	8
Nab2	1
Nabp1	2
Nabp2	1
Naca	5
Nacc1	1
Nacc2	3
Nadk	6
Nadk2	2
Nadsyn1	3
Nae1	9
Naf1	0
Naga	4
Nagk	4
Naglu	4
Nagpa	1
Naif1	0
Naip2	0
Naip5	3
Naip6	5
Nampt	2
Nanos1	2
Nans	4
Nap1l1	2
Nap1l4	4
Napa	1
Napb	5
Napepld	7
Napg	2
Naprt	1
Narf	9
Narfl	1
Nars	0
Nars2	6
Nasp	3
Nat1	6
Nat10	0
Nat2	5
Nat6	4
Nat8l	0
Nat9	1
Natd1	8
Nav1	3
Nav2	5
Nav3	5
Nbas	2
Nbea	5
Nbeal1	5
Nbeal2	1
Nbl1	4
Nbn	1
Nbr1	1
Ncapd2	1
Ncapd3	5
Ncapg2	0
Ncaph	1
Ncaph2	1
Ncbp1	2
Ncbp2	3
Ncdn	4
Nceh1	8
Ncf1	1
Ncf2	1
Ncf4	1
Nck1	2
Nckap1	0
Nckap1l	1
Nckap5l	1
Nckipsd	3
Ncl	1
Ncln	4
Ncoa1	8
Ncoa2	3
Ncoa3	3
Ncoa4	0
Ncoa5	1
Ncoa6	1
Ncoa7	0
Ncor1	5
Ncor2	1
Ncs1	1
Ncstn	6
Ndc1	2
Nde1	1
Ndel1	0
Ndfip1	6
Ndfip2	2
Ndnl2	6
Ndor1	5
Ndrg2	4
Ndrg3	0
Ndst1	8
Ndst2	8
Ndufa1	7
Ndufa10	1
Ndufa11	7
Ndufa12	2
Ndufa13	7
Ndufa2	7
Ndufa3	7
Ndufa4	7
Ndufa5	7
Ndufa6	7
Ndufa7	7
Ndufa8	7
Ndufa9	6
Ndufab1	5
Ndufaf1	6
Ndufaf2	0
Ndufaf3	1
Ndufaf4	3
Ndufaf5	9
Ndufaf6	9
Ndufaf7	0
Ndufb10	7
Ndufb11	7
Ndufb2	7
Ndufb3	7
Ndufb4	7
Ndufb5	7
Ndufb6	7
Ndufb7	7
Ndufb8	7
Ndufb9	7
Ndufc1	7
Ndufc2	7
Ndufs1	0
Ndufs2	0
Ndufs3	0
Ndufs4	7
Ndufs6	7
Ndufs7	1
Ndufs8	4
Ndufv1	0
Ndufv2	2
Ndufv3	1
Neat1	3
Necap1	2
Necap2	4
Nedd1	2
Nedd4l	0
Nedd8	7
Nedd9	0
Neil1	1
Nek1	0
Nek3	0
Nek4	0
Nek6	1
Nek7	2
Nek9	8
Nelfa	4
Nelfb	3
Nelfcd	1
Nelfe	1
Nemf	5
Nenf	7
Neo1	0
Nes	1
Neu1	4
Neu3	8
Neurl1a	1
Neurl2	4
Neurl3	4
Neurl4	3
Nf1	2
Nf2	3
Nfam1	0
Nfat5	5
Nfatc1	1
Nfatc2	0
Nfatc2ip	0
Nfatc3	2
Nfe2l1	1
Nfe2l2	4
Nfia	5
Nfic	1
Nfil3	0
Nfix	1
Nfkb1	1
Nfkb2	4
Nfkbia	4
Nfkbib	1
Nfkbid	3
Nfkbie	4
Nfkbil1	1
Nfkbiz	0
Nfrkb	3
Nfs1	5
Nfu1	6
Nfx1	5
Nfxl1	0
Nfya	1
Nfyb	2
Nfyc	4
Ngdn	0
Bex3	4
Ngly1	2
Ngrn	1
Nhej1	3
Nhlrc1	4
Nhlrc2	2
Nhlrc3	4
Nhp2	7
Nhp2l1	2
Nhsl2	1
Nicn1	0
Nid2	0
Nif3l1	0
Nifk	6
Nin	1
Ninj1	4
Ninl	3
Nip7	6
Nipa1	2
Nipa2	2
Nipal3	0
Nipbl	3
Nipsnap1	1
Nipsnap3b	2
Nisch	1
Nit1	3
Nit2	7
Nkap	6
Nkapl	6
Nkiras1	9
Nkiras2	0
Nkrf	0
Nktr	3
Nle1	3
Nlk	0
Nln	2
Nlrc5	8
Nlrp1a	1
Nlrp1b	3
Nlrp1c-ps	5
Nlrp3	1
Nlrx1	4
Nmb	8
Nmd3	2
Nme1	7
Nme2	7
Nme3	1
Nme4	0
Nme6	0
Nme7	0
Nmi	7
Nmnat1	3
Nmnat3	1
Nmral1	1
Nmrk1	0
Nmt1	4
Nmt2	3
Nnt	3
Noa1	0
Nob1	1
Noc2l	1
Noc3l	0
Noc4l	1
Nod1	1
Nol10	0
Nol11	6
Nol12	1
Nol4l	3
Nol6	4
Nol7	0
Nol8	5
Nol9	0
Nolc1	1
Nom1	8
Nomo1	1
Nono	1
Nop10	0
Nop14	0
Nop16	0
Nop2	1
Nop56	1
Nop58	0
Nop9	4
Nos1ap	5
Nosip	1
Notch1	5
Notch2	5
Notch4	2
Nova1	5
Nova2	0
Noxo1	3
Npat	5
Npc1	6
Npc2	4
Npepl1	3
Npepps	5
Nphp1	1
Nphp3	5
Npl	6
Nploc4	6
Npm1	2
Npnt	0
Nprl2	1
Nprl3	3
Nptn	2
Nqo2	0
Nr1d1	1
Nr1d2	1
Nr1h2	1
Nr2c1	0
Nr2c2	5
Nr2c2ap	0
Nr2f6	1
Nr3c1	2
Nr3c2	2
Nradd	4
Nrarp	0
Nras	2
Nrbf2	4
Nrbp1	1
Nrd1	5
Nrde2	1
Nrep	0
Nrf1	1
Nrip1	2
Nrm	6
Nron	5
Nrp	2
Nrp1	6
Nrp2	0
Nrros	1
Nsa2	7
Nsd1	5
Nsdhl	6
Nsf	0
Nsfl1c	1
Nsl1	0
Nsmaf	5
Nsmce1	6
Nsmce2	0
Nsmce4a	2
Nsmf	3
Nsun2	0
Nsun3	0
Nsun4	2
Nsun5	1
Nsun6	0
Nt5c	7
Nt5c2	0
Nt5c3	6
Nt5c3b	4
Nt5dc1	2
Nt5dc2	1
Nt5dc3	2
Nt5m	1
Ntan1	7
Nthl1	3
Ntmt1	1
Ntpcr	3
Nuak1	1
Nuak2	8
Nub1	4
Nubp1	0
Nubp2	0
Nubpl	2
Nucb1	1
Nucb2	4
Nucks1	2
Nudc	1
Nudcd1	2
Nudcd2	2
Nudcd3	6
Nudt1	0
Nudt12	2
Nudt13	3
Nudt14	4
Nudt16	0
Nudt16l1	4
Nudt18	4
Nudt19	2
Nudt2	0
Nudt21	7
Nudt22	7
Nudt3	1
Nudt4	5
Nudt5	0
Nudt6	0
Nudt7	2
Nudt8	0
Nudt9	1
Nufip1	1
Nufip2	5
Numa1	1
Numb	1
Numbl	0
Nup107	2
Nup133	0
Nup153	2
Nup155	6
Nup160	5
Nup188	0
Nup205	0
Nup210	8
Nup214	5
Nup35	2
Nup37	0
Nup43	2
Nup50	4
Nup54	2
Nup62	4
Nup85	1
Nup88	3
Nup93	8
Nup98	0
Nupl1	2
Nupl2	1
Nupr1	1
Nus1	5
Nutf2	2
Nvl	5
Nxf1	3
Nxpe3	0
Nxt1	6
Nxt2	2
Nynrin	0
Oaf	4
Oard1	0
Oas1a	8
Oas1c	0
Oasl1	8
Oasl2	8
Oat	2
Oaz2	0
Obfc1	1
Ocel1	3
Ociad1	6
Ocln	6
Ocrl	0
Odc1	4
Odf2	1
Odf2l	0
Ofd1	3
Ogdh	8
Ogfod1	1
Ogfod2	1
Ogfod3	4
Ogfr	1
Ogfrl1	0
Ogg1	1
Ogt	9
Ola1	0
Olfm4	8
Olfml2b	4
Olfml3	4
Olfr110	0
Olr1	8
Oma1	0
Opa1	0
Opa3	1
Ophn1	3
Oplah	1
Opn3	4
Optn	4
Orai1	4
Orai2	1
Orai3	7
Oraov1	3
Orc2	9
Orc3	0
Orc4	2
Orc5	0
Orc6	2
Ormdl1	2
Ormdl2	2
Ormdl3	0
Os9	4
Osbp	4
Osbpl11	2
Osbpl1a	4
Osbpl2	6
Osbpl3	2
Osbpl7	1
Osbpl8	2
Osbpl9	2
Oscp1	1
Oser1	6
Osgep	0
Osgepl1	3
Osgin1	4
Osgin2	2
Osm	1
Ost4	7
Ostc	2
Ostf1	1
Ostm1	6
Otub1	0
Otub2	0
Otud1	2
Otud3	0
Otud4	2
Otud5	1
Otud6b	2
Otud7b	0
Otulin	4
Ovca2	0
Oxa1l	1
Oxct1	8
Oxld1	1
Oxnad1	0
Oxr1	5
Oxsm	6
Oxsr1	3
P2rx1	6
P2rx4	4
P2rx7	4
P2ry12	2
P2ry13	6
P2ry6	4
P3h1	1
P3h2	1
P3h3	1
P3h4	1
P4ha1	0
P4hb	6
Pa2g4	3
Pabpc1	8
Pabpc4	1
Pabpn1	5
Pacrgl	2
Pacs1	4
Pacs2	1
Pacsin1	3
Pacsin2	1
Padi2	1
Paf1	1
Pafah1b1	2
Pafah1b2	2
Pafah1b3	7
Pafah2	5
Pag1	5
Pagr1a	3
Paics	2
Paip1	0
Paip2	5
Paip2b	3
Pak1	0
Pak1ip1	0
Pak2	2
Pak4	1
Palb2	2
Pald1	0
Palld	0
Pan2	3
Pan3	3
Pank1	3
Pank2	2
Pank3	2
Pank4	3
Panx1	6
Paox	0
Papd4	5
Papd5	2
Papd7	0
Papola	5
Papolg	5
Papss1	0
Paqr4	0
Paqr7	4
Paqr8	6
Pard3b	5
Pard6a	0
Parg	3
Park2	0
Park7	7
Parl	6
Parn	6
Parp1	1
Parp10	1
Parp11	2
Parp12	8
Parp14	0
Parp16	1
Parp2	3
Parp3	3
Parp4	5
Parp6	3
Parp8	3
Parp9	8
Pars2	4
Particl	5
Parvb	1
Parvg	1
Patl1	5
Patz1	0
Paxbp1	3
Paxip1	3
Pbdc1	6
Pbk	0
Pbrm1	5
Pbx1	3
Pbx2	1
Pbx3	0
Pbxip1	1
Pcbd2	0
Pcbp1	1
Pcbp2	0
Pcbp3	8
Pcca	6
Pccb	4
Pcdhb22	2
Pcdhga11	0
Pcdhga12	5
Pcdhga2	8
Pcdhga4	8
Pcdhga5	2
Pcdhga7	5
Pcdhga8	5
Pcdhgb2	8
Pcdhgb4	2
Pcdhgb5	2
Pcdhgb6	0
Pcdhgb7	0
Pced1a	1
Pced1b	4
Pcf11	3
Pcgf1	3
Pcgf3	2
Pcgf5	0
Pcgf6	0
Pcid2	0
Pcif1	1
Pck2	1
Pcm1	5
Pcmt1	2
Pcmtd1	5
Pcmtd2	5
Pcna	2
Pcnp	5
Pcnt	1
Pcnx	0
Pcnx3	0
Pcnx4	5
Pcp4	2
Pcsk7	0
Pctp	6
Pcx	1
Pcyox1	6
Pcyox1l	0
Pcyt1a	6
Pcyt2	1
Pdap1	0
Pdcd1	8
Pdcd10	2
Pdcd11	1
Pdcd2	6
Pdcd2l	0
Pdcd4	5
Pdcd5	2
Pdcd6	5
Pdcd6ip	0
Pdcd7	0
Pdcl	2
Pdcl3	2
Pddc1	7
Pde12	2
Pde2a	4
Pde3b	2
Pde4a	1
Pde4b	2
Pde4d	0
Pde4dip	0
Pde6d	3
Pde7a	3
Pde8a	0
Pde8b	5
Pdf	2
Pdgfa	8
Pdgfb	1
Pdha1	0
Pdhb	2
Pdhx	0
Pdia3	0
Pdia4	0
Pdia5	3
Pdia6	0
Pdik1l	2
Pdk1	0
Pdk2	1
Pdk3	2
Pdlim2	4
Pdlim4	1
Pdlim5	2
Pdp1	2
Pdp2	8
Pdpk1	2
Pdpr	5
Pdrg1	3
Pds5a	2
Pds5b	0
Pdss1	0
Pdss2	0
Pdxdc1	1
Pdxk	6
Pdxp	0
Pdzd11	3
Pdzd8	2
Pdzk1	5
Pdzrn4	8
Pea15a	4
Peak1	1
Pear1	4
Pebp1	4
Pecam1	1
Pecr	6
Pef1	4
Peg10	5
Peg13	2
Peli1	2
Peli2	0
Peli3	3
Pelo	8
Pelp1	8
Peo1	1
Pepd	4
Per1	3
Per2	1
Per3	3
Perp	6
Pes1	4
Pet100	7
Pex1	0
Pex10	3
Pex11a	3
Pex11b	6
Pex11g	0
Pex12	0
Pex13	2
Pex14	1
Pex16	0
Pex19	0
Pex2	2
Pex26	6
Pex3	2
Pex5	0
Pex6	1
Pex7	2
Pfas	3
Pfdn1	7
Pfdn2	7
Pfdn4	7
Pfdn5	7
Pfdn6	4
Pfkfb2	3
Pfkfb3	4
Pfkfb4	4
Pfkl	4
Pfkm	1
Pfkp	8
Pfn1	4
Pfn2	0
Pgam1	0
Pgam5	2
Pgap1	2
Pgap2	2
Pgap3	4
Pgd	4
Pggt1b	5
Pgk1	8
Pgls	4
Pgm1	0
Pgm2	4
Pgm2l1	5
Pgm3	2
Pgp	4
Pgpep1	4
Pgrmc1	2
Pgrmc2	4
Pgs1	1
Phactr1	8
Phactr2	1
Phactr4	0
Phax	7
Phb	4
Phb2	4
Phc1	1
Phc2	1
Phc3	5
Phf1	3
Phf10	3
Phf11b	8
Phf11d	8
Phf12	1
Phf13	6
Phf14	5
Phf2	1
Phf20	1
Phf20l1	5
Phf21a	3
Phf23	1
Phf3	3
Phf5a	0
Phf6	2
Phf7	3
Phf8	2
Phgdh	4
Phip	5
Phka1	0
Phka2	5
Phkb	5
Phkg1	0
Phkg2	1
Phldb1	0
Phlpp1	0
Phlpp2	5
Phospho1	5
Phospho2	2
Phpt1	7
Phrf1	1
Phtf1	3
Phtf1os	2
Phtf2	2
Phxr4	5
Phyh	1
Phyhd1	1
Phykpl	0
Pi4k2a	1
Pi4k2b	2
Pi4ka	0
Pi4kb	3
Pias1	2
Pias2	2
Pias3	0
Pias4	1
Pibf1	3
Picalm	2
Pick1	1
Pid1	5
Pidd1	3
Piezo1	1
Piga	2
Pigb	6
Pigc	2
Pigf	2
Pigg	6
Pigh	2
Pigk	6
Pigl	5
Pigm	6
Pign	2
Pigo	0
Pigp	7
Pigq	0
Pigs	4
Pigt	4
Pigu	6
Pigv	1
Pigw	0
Pigx	7
Pigyl	7
Pigz	4
Pih1d1	4
Pik3ap1	4
Pik3c2a	2
Pik3c2b	0
Pik3c3	0
Pik3ca	9
Pik3cb	2
Pik3cd	1
Pik3cg	0
Pik3ip1	4
Pik3r1	5
Pik3r2	1
Pik3r3	3
Pik3r4	4
Pik3r5	1
Pik3r6	1
Pikfyve	5
Pilra	8
Pim2	0
Pim3	1
Pin1	4
Pink1	4
Pinx1	0
Pip4k2a	1
Pip4k2b	1
Pip4k2c	4
Pip5k1a	5
Pip5k1c	1
Pira6	4
Pirb	8
Pisd	1
Pisd-ps1	3
Pisd-ps3	3
Pithd1	4
Pitpna	5
Pitpnb	2
Pitpnc1	3
Pitpnm1	1
Pitrm1	0
Pja1	1
Pja2	2
Pkd1	5
Pkd2	3
Pkd2l2	3
Pkdcc	3
Pkib	2
Pkig	4
Pkm	4
Pkn1	1
Pkn2	2
Pknox1	3
Pkp4	3
Pla2g12a	4
Pla2g15	6
Pla2g16	8
Pla2g4a	0
Pla2g6	1
Pla2g7	8
Plaa	2
Plagl2	2
Plau	0
Plaur	8
Plbd2	4
Plcb2	1
Plcb3	1
Plcd1	1
Plcg1	1
Plcg2	1
Plcl1	2
Plcl2	0
Plcxd2	5
Pld1	3
Pld2	1
Pld3	4
Pld4	4
Plek	8
Plekha1	9
Plekha2	2
Plekha3	2
Plekha5	0
Plekha7	0
Plekha8	5
Plekhb2	2
Plekhf1	0
Plekhf2	2
Plekhg2	1
Plekhg5	1
Plekhh2	4
Plekhh3	1
Plekhj1	1
Plekhm1	3
Plekhm2	1
Plekhm3	5
Plekho1	1
Plekho2	1
Plgrkt	8
Plin2	0
Plin3	1
Plk3	1
Plk4	0
Pln	2
Plod1	4
Plod3	4
Plrg1	6
Pls3	0
Plscr1	6
Plscr3	0
Pltp	8
Plvap	1
Plxdc1	1
Plxdc2	0
Plxna1	0
Plxna3	0
Plxna4	3
Plxna4os1	3
Plxnb2	1
Plxnb3	1
Pmaip1	9
Pmepa1	1
Pmf1	4
Pml	0
Pmm1	4
Pmm2	1
Pmp22	6
Pmpca	0
Pmpcb	3
Pms1	0
Pms2	0
Pmvk	4
Pnisr	5
Pnkd	0
Pnkp	4
Pnma2	3
Pnn	3
Pno1	2
Pnp	7
Pnp2	0
Pnpla2	0
Pnpla6	3
Pnpla7	4
Pnpla8	2
Pnpo	4
Pnpt1	2
Pnrc1	6
Pnrc2	5
Poc1a	0
Poc1b	3
Poc5	0
Podxl2	1
Pofut1	0
Pofut2	1
Pogk	0
Poglut1	2
Pogz	0
Pola1	5
Pola2	0
Polb	3
Pold1	1
Pold2	4
Pold3	1
Pold4	1
Poldip2	4
Poldip3	4
Pole2	2
Pole3	4
Pole4	2
Polg	3
Polg2	3
Polh	0
Poli	3
Polk	5
Poll	1
Polm	1
Polr1a	0
Polr1b	8
Polr1c	7
Polr1d	5
Polr1e	1
Polr2a	1
Polr2b	6
Polr2c	0
Polr2d	6
Polr2e	1
Polr2f	1
Polr2g	7
Polr2h	7
Polr2i	0
Polr2j	3
Polr2k	7
Polr2l	7
Polr2m	3
Polr3a	1
Polr3b	0
Polr3c	3
Polr3d	4
Polr3e	3
Polr3f	2
Polr3g	0
Polr3gl	1
Polr3h	7
Polr3k	2
Polrmt	1
Pom121	0
Pomgnt1	4
Pomgnt2	8
Pomk	0
Pomp	7
Pomt1	1
Pomt2	6
Pon2	6
Pon3	2
Pop1	0
Pop4	1
Pop5	0
Pop7	4
Por	4
Porcn	0
Postn	1
Pot1a	9
Pot1b	5
Pou2f1	5
Pou2f2	1
Pou5f2	5
Pou6f1	1
Ppa1	6
Ppa2	2
Ppan	1
Plpp1	6
Plpp3	0
Plpp2	8
Plpp5	5
Plpp6	6
Plpp7	6
Ppard	1
Ppat	2
Ppcdc	3
Ppcs	1
Ppdpf	1
Ppfia1	3
Ppfia4	1
Ppfibp1	0
Ppfibp2	0
Pphln1	2
Ppia	2
Ppib	1
Ppid	9
Ppie	4
Ppif	0
Ppig	3
Ppih	0
Ppil1	3
Ppil2	1
Ppil3	7
Ppil4	2
Ppip5k1	3
Ppip5k2	5
Ppm1a	0
Ppm1b	0
Ppm1d	2
Ppm1e	0
Ppm1f	0
Ppm1g	4
Ppm1h	5
Ppm1k	2
Ppm1l	0
Ppm1m	3
Ppme1	6
Ppox	3
Ppp1ca	7
Ppp1cb	2
Ppp1cc	5
Ppp1r10	1
Ppp1r11	4
Ppp1r12a	5
Ppp1r12b	5
Ppp1r12c	3
Ppp1r13b	1
Ppp1r13l	1
Ppp1r14b	4
Ppp1r15a	1
Ppp1r15b	2
Ppp1r16a	1
Ppp1r18	4
Ppp1r2	2
Ppp1r21	3
Ppp1r26	3
Ppp1r35	1
Ppp1r37	1
Ppp1r3b	6
Ppp1r3d	6
Ppp1r7	0
Ppp1r8	1
Ppp1r9a	5
Ppp1r9b	1
Ppp2ca	6
Ppp2cb	2
Ppp2r1a	1
Ppp2r1b	6
Ppp2r2a	2
Ppp2r2d	9
Ppp2r3a	5
Ppp2r3c	6
Ppp2r3d	1
Ptpa	4
Ppp2r5a	2
Ppp2r5b	3
Ppp2r5c	5
Ppp2r5d	1
Ppp2r5e	0
Ppp3ca	1
Ppp3cb	5
Ppp3cc	5
Ppp3r1	2
Ppp4c	0
Ppp4r1	0
Ppp4r1l-ps	3
Ppp4r2	2
Ppp5c	1
Ppp6c	6
Ppp6r1	1
Ppp6r2	3
Ppp6r3	5
Pprc1	1
Ppt1	6
Ppt2	6
Pptc7	2
Ppwd1	0
Pqbp1	4
Pqlc1	6
Pqlc2	6
Pqlc3	2
Pradc1	0
Praf2	0
Pramef8	6
Prcc	1
Prcp	6
Prdm1	2
Prdm10	0
Prdm11	3
Prdm15	3
Prdm16	0
Prdm2	5
Prdm4	3
Prdm9	3
Prdx1	2
Prdx2	4
Prdx3	2
Prdx4	2
Prdx5	7
Prdx6	6
Preb	3
Prelid1	1
Prelid2	2
Prep	1
Prepl	3
Prex1	1
Prickle1	0
Prickle3	0
Prim1	0
Prim2	0
Primpol	5
Prkaa1	2
Prkab1	1
Prkab2	3
Prkaca	4
Prkacb	6
Prkag1	0
Prkag2	1
Prkar1a	6
Prkar1b	8
Prkar2a	2
Prkca	3
Prkcb	1
Prkcd	1
Prkce	3
Prkch	4
Prkci	2
Prkcq	0
Prkcsh	1
Prkd2	0
Prkd3	2
Prkdc	5
Prkra	0
Prkrip1	4
Prkrir	2
Prkx	2
Prmt1	8
Prmt9	2
Prmt2	0
Prmt3	2
Prmt5	0
Prmt6	3
Prmt7	4
Prnp	4
Procr	1
Prodh	1
Prorsd1	2
Pros1	6
Prosc	0
Proser1	2
Proser3	0
Prox1	0
Prox2	1
Prpf18	2
Prpf19	1
Prpf3	3
Prpf31	1
Prpf38a	2
Prpf38b	3
Prpf39	9
Prpf4	6
Prpf40a	5
Prpf40b	3
Prpf4b	5
Prpf6	4
Prpf8	0
Prps1	6
Prps1l1	3
Prps1l3	2
Prps2	6
Prpsap1	3
Prpsap2	3
Prr12	1
Prr13	4
Prr14	0
Prr14l	5
Prr3	3
Prr5	4
Prr5l	8
Prrc1	6
Prrc2a	1
Prrc2b	3
Prrc2c	3
Prrg2	1
Prss36	1
Prune1	2
Prune2	2
Psap	1
Psat1	8
Psd	0
Psd4	1
Psen1	4
Psen2	6
Psenen	4
Psip1	3
Pskh1	0
Psma1	2
Psma2	2
Psma3	5
Psma4	2
Psma5	2
Psma6	2
Psma7	7
Psma8	0
Psmb1	7
Psmb10	1
Psmb2	7
Psmb3	7
Psmb4	7
Psmb5	7
Psmb6	7
Psmb7	0
Psmb8	7
Psmb9	1
Psmc1	4
Psmc2	4
Psmc3	4
Psmc3ip	0
Psmc4	4
Psmc5	4
Psmc6	2
Psmd1	6
Psmd10	2
Psmd11	5
Psmd12	6
Psmd13	6
Psmd14	2
Psmd2	6
Psmd3	1
Psmd4	7
Psmd5	2
Psmd6	2
Psmd7	0
Psmd8	7
Psmd9	0
Psme1	4
Psme2	6
Psme2b	3
Psme3	6
Psme4	5
Psmf1	1
Psmg1	2
Psmg2	2
Psmg3	0
Psmg4	0
Pspc1	0
Psph	0
Pstk	3
Pstpip1	8
Pstpip2	0
Ptafr	0
Ptar1	5
Ptbp1	1
Ptbp2	3
Ptbp3	2
Ptcd1	1
Ptcd2	2
Ptcd3	3
Ptch1	0
Ptchd1	2
Ptdss1	6
Ptdss2	0
Pten	2
Pter	0
Ptger1	3
Ptger3	0
Ptges2	4
Ptges3	2
Ptgfrn	0
Ptgr1	1
Ptgr2	6
Ptgs1	6
Ptk2	8
Ptk2b	1
Ptma	0
Ptms	1
Ptov1	1
Ptp4a1	2
Ptp4a2	2
Ptp4a3	4
Ptpdc1	1
Ptpmt1	7
Ptpn1	1
Ptpn11	5
Ptpn12	0
Ptpn18	0
Ptpn2	3
Ptpn21	0
Ptpn22	4
Ptpn23	3
Ptpn4	5
Ptpn6	1
Ptpn9	2
Ptpra	6
Ptprc	8
Ptpre	0
Ptprj	2
Ptprm	2
Ptpro	6
Ptprs	1
Ptrh2	6
Ptrhd1	8
Pts	2
Pttg1	5
Pttg1ip	6
Puf60	1
Pum1	2
Pum2	5
Pura	0
Purb	5
Purg	5
Pus1	1
Pus10	2
Pus3	5
Pus7	4
Pus7l	2
Pusl1	0
Pvr	0
Nectin2	4
Nectin4	1
