genes	module
Mob2	5
Mob3a	2
Mob3c	4
Mob4	3
Mocs1	2
Mocs2	4
Mocs3	2
Mogs	7
Mon1a	6
Mon1b	0
Mon2	1
Morc2a	0
Morc3	1
Morf4l1	3
Morf4l2	0
Morn1	0
Morn2	0
Mospd1	3
Mospd2	1
Mospd3	2
Mov10	0
Mpc1	3
Mpc2	5
Mpdu1	0
Mpeg1	7
Mpg	0
Mphosph10	0
Mphosph6	3
Mphosph8	5
Mphosph9	4
Mpi	4
Mplkip	1
Mpnd	2
Mpp1	2
Mpp5	0
Mpp6	8
Mpp7	0
Mppe1	0
Mprip	6
Mpv17	0
Mpv17l	3
Mpv17l2	5
Mr1	0
Mras	2
Mrc2	2
Mre11a	0
Mrfap1	3
Mrgbp	4
Mrgpre	7
Mri1	2
Mrm1	2
Mroh1	0
Mrpl1	3
Mrpl10	2
Mrpl11	5
Mrpl12	2
Mrpl13	5
Mrpl14	5
Mrpl15	5
Mrpl16	5
Mrpl17	5
Mrpl18	5
Mrpl19	3
Mrpl2	5
Mrpl20	5
Mrpl21	5
Mrpl22	5
Mrpl24	5
Mrpl27	0
Mrpl28	5
Mrpl3	3
Mrpl30	9
Mrpl32	5
Mrpl33	5
Mrpl34	5
Mrpl35	5
Mrpl36	5
Mrpl37	0
Mrpl38	2
Mrpl39	5
Mrpl4	2
Mrpl40	2
Mrpl41	5
Mrpl42	5
Mrpl43	0
Mrpl44	5
Mrpl45	2
Mrpl46	5
Mrpl47	5
Mrpl48	5
Mrpl49	4
Mrpl50	3
Mrpl51	5
Mrpl52	5
Mrpl53	5
Mrpl54	5
Mrpl55	5
Mrpl57	5
Mrpl9	0
Mrps10	0
Mrps11	5
Mrps12	2
Mrps14	9
Mrps15	2
Mrps16	5
Mrps17	5
Mrps18a	5
Mrps18b	7
Mrps18c	5
Mrps2	0
Mrps21	5
Mrps22	3
Mrps23	5
Mrps24	5
Mrps25	5
Mrps26	0
Mrps27	2
Mrps28	5
Mrps30	5
Mrps31	0
Mrps33	5
Mrps34	2
Mrps35	5
Mrps36	5
Mrps5	0
Mrps6	5
Mrps7	2
Mrps9	0
Mrrf	0
Mrs2	0
Mrto4	2
Ms4a4c	8
Ms4a6b	3
Ms4a6c	5
Ms4a6d	3
Msantd2	1
Msantd4	3
Msh2	5
Msh3	0
Msh6	0
Msi2	4
Msl1	1
Msl2	1
Msl3	0
Msl3l2	0
Msmo1	3
Msn	7
Msr1	2
Msra	2
Msrb1	2
Msrb2	0
Msto1	2
Mt1	9
Mta1	6
Mta2	6
Mta3	2
Mtap	0
Mtbp	0
Mtch1	2
Mtch2	5
Mtdh	7
Mterf1a	0
Mterf3	0
Mterf4	0
Mtf1	1
Mtf2	3
Mtfmt	4
Mtfp1	2
Mtfr1	1
Mtfr1l	0
Mtg1	2
Mtg2	0
Mthfd1	7
Mthfd1l	8
Mthfd2	8
Mthfd2l	0
Mthfr	4
Mthfs	5
Mthfsd	4
Mthfsl	2
Mtif2	1
Mtif3	0
Mtm1	3
Mtmr1	1
Mtmr10	3
Mtmr11	1
Mtmr12	1
Mtmr14	0
Mtmr2	0
Mtmr3	1
Mtmr4	0
Mtmr6	1
Mtmr9	1
Mto1	0
Mtor	1
Mtpap	0
Mtpn	3
Mtr	0
Mtrf1	0
Mtrf1l	4
Mtrr	1
Mtss1	1
Mttp	8
Mtus1	6
Mtus2	0
Mtx1	2
Mtx2	3
Mul1	7
Mum1	2
Mus81	4
Mut	3
Mutyh	6
Mvb12a	2
Mvb12b	4
Mvd	2
Mvk	0
Mvp	0
Mx1	4
Mxd1	3
Mxd4	2
Mxi1	0
Mxra7	0
Myadm	3
Myadml2	8
Mybbp1a	6
Mybph	0
Myc	2
Mycbp	0
Mycbp2	1
Mycl	2
Myd88	2
Mydgf	5
Myef2	1
Myeov2	5
Myg1	2
Myh10	6
Myh9	6
Myl12a	5
Myl12b	2
Myl2	5
Myl6	5
Mylip	1
Mynn	1
Myo10	0
Myo18a	6
Myo18b	4
Myo1b	1
Myo1c	0
Myo1d	4
Myo1e	8
Myo1f	0
Myo1g	6
Myo5a	1
Myo6	0
Myo7a	6
Myo9a	1
Myo9b	6
Myom1	0
Mypop	6
Mysm1	1
Mzf1	1
Mzt1	3
Mzt2	5
N4bp1	1
N4bp2	1
N4bp2l1	0
N4bp2l2	1
N6amt1	4
Eef1akmt1	5
Naa10	2
Naa15	1
Naa16	1
Naa20	3
Naa25	0
Naa30	1
Naa35	0
Naa38	5
Naa40	0
Naa50	3
Naa60	4
Naaa	3
Naalad2	7
Nab1	8
Nab2	0
Nabp1	3
Nabp2	2
Naca	1
Nacc1	6
Nacc2	2
Nadk	3
Nadk2	1
Nadsyn1	4
Nae1	5
Naf1	0
Naga	2
Nagk	0
Naglu	7
Nagpa	2
Naif1	0
Naip2	8
Naip5	1
Naip6	1
Nampt	8
Nanos1	3
Nans	2
Nap1l1	3
Nap1l4	5
Napa	2
Napb	1
Napepld	0
Napg	0
Naprt	0
Narf	0
Narfl	2
Nars	5
Nars2	3
Nasp	5
Nat1	3
Nat10	0
Nat2	0
Nat6	2
Nat8l	0
Nat9	2
Natd1	0
Nav1	4
Nav2	1
Nav3	1
Nbas	0
Nbea	1
Nbeal1	1
Nbeal2	4
Nbl1	7
Nbn	0
Nbr1	6
Ncapd2	6
Ncapd3	1
Ncapg2	0
Ncaph	0
Ncaph2	2
Ncbp1	3
Ncbp2	4
Ncdn	0
Nceh1	7
Ncf1	2
Ncf2	2
Ncf4	0
Nck1	3
Nckap1	0
Nckap1l	0
Nckap5l	6
Nckipsd	2
Ncl	2
Ncln	7
Ncoa1	0
Ncoa2	1
Ncoa3	1
Ncoa4	0
Ncoa5	4
Ncoa6	6
Ncoa7	0
Ncor1	1
Ncor2	6
Ncs1	0
Ncstn	7
Ndc1	3
Nde1	2
Ndel1	1
Ndfip1	3
Ndfip2	3
Ndnl2	5
Ndor1	4
Ndrg2	7
Ndrg3	0
Ndst1	0
Ndst2	0
Ndufa1	5
Ndufa10	5
Ndufa11	5
Ndufa12	5
Ndufa13	5
Ndufa2	5
Ndufa3	5
Ndufa4	5
Ndufa5	5
Ndufa6	5
Ndufa7	5
Ndufa8	5
Ndufa9	3
Ndufab1	4
Ndufaf1	5
Ndufaf2	5
Ndufaf3	5
Ndufaf4	0
Ndufaf5	0
Ndufaf6	1
Ndufaf7	5
Ndufb10	5
Ndufb11	5
Ndufb2	5
Ndufb3	5
Ndufb4	5
Ndufb5	5
Ndufb6	5
Ndufb7	5
Ndufb8	5
Ndufb9	5
Ndufc1	5
Ndufc2	5
Ndufs1	0
Ndufs2	5
Ndufs3	5
Ndufs4	5
Ndufs6	5
Ndufs7	2
Ndufs8	5
Ndufv1	2
Ndufv2	5
Ndufv3	5
Neat1	4
Necap1	0
Necap2	2
Nedd1	3
Nedd4l	2
Nedd8	5
Nedd9	0
Neil1	4
Nek1	1
Nek3	0
Nek4	0
Nek6	0
Nek7	3
Nek9	0
Nelfa	5
Nelfb	4
Nelfcd	6
Nelfe	2
Nemf	1
Nenf	0
Neo1	0
Nes	0
Neu1	2
Neu3	7
Neurl1a	2
Neurl2	2
Neurl3	8
Neurl4	4
Nf1	1
Nf2	4
Nfam1	0
Nfat5	1
Nfatc1	0
Nfatc2	0
Nfatc2ip	0
Nfatc3	1
Nfe2l1	0
Nfe2l2	2
Nfia	1
Nfic	6
Nfil3	0
Nfix	6
Nfkb1	0
Nfkb2	0
Nfkbia	2
Nfkbib	2
Nfkbid	4
Nfkbie	0
Nfkbil1	2
Nfkbiz	1
Nfrkb	4
Nfs1	0
Nfu1	5
Nfx1	1
Nfxl1	1
Nfya	4
Nfyb	0
Nfyc	2
Ngdn	5
Bex3	7
Ngly1	3
Ngrn	0
Nhej1	0
Nhlrc1	7
Nhlrc2	3
Nhlrc3	7
Nhp2	5
Nhp2l1	5
Nhsl2	1
Nicn1	0
Nid2	0
Nif3l1	2
Nifk	3
Nin	4
Ninj1	2
Ninl	6
Nip7	5
Nipa1	3
Nipa2	3
Nipal3	0
Nipbl	4
Nipsnap1	0
Nipsnap3b	3
Nisch	6
Nit1	4
Nit2	5
Nkap	3
Nkapl	7
Nkiras1	1
Nkiras2	0
Nkrf	0
Nktr	1
Nle1	4
Nlk	0
Nln	0
Nlrc5	0
Nlrp1a	0
Nlrp1b	1
Nlrp1c-ps	1
Nlrp3	4
Nlrx1	2
Nmb	5
Nmd3	3
Nme1	3
Nme2	9
Nme3	5
Nme4	2
Nme6	0
Nme7	0
Nmi	5
Nmnat1	4
Nmnat3	0
Nmral1	0
Nmrk1	1
Nmt1	2
Nmt2	4
Nnt	2
Noa1	0
Nob1	2
Noc2l	6
Noc3l	0
Noc4l	2
Nod1	0
Nol10	0
Nol11	3
Nol12	0
Nol4l	6
Nol6	0
Nol7	5
Nol8	1
Nol9	0
Nolc1	6
Nom1	0
Nomo1	0
Nono	6
Nop10	5
Nop14	0
Nop16	5
Nop2	0
Nop56	2
Nop58	1
Nop9	7
Nos1ap	1
Nosip	2
Notch1	1
Notch2	1
Notch4	2
Nova1	1
Noxo1	4
Npat	0
Npc1	8
Npc2	7
Npepl1	4
Npepps	0
Nphp1	2
Nphp3	1
Npl	3
Nploc4	3
Npm1	9
Npnt	0
Nprl2	2
Nprl3	0
Nptn	3
Nqo2	0
Nr1d1	0
Nr1d2	8
Nr1h2	2
Nr2c1	0
Nr2c2	1
Nr2c2ap	2
Nr2f6	2
Nr3c1	1
Nr3c2	1
Nradd	5
Nrarp	0
Nras	3
Nrbf2	0
Nrbp1	2
Nrd1	1
Nrde2	0
Nrep	5
Nrf1	0
Nrip1	3
Nrm	3
Nron	1
Nrp	1
Nrp1	8
Nrp2	0
Nrros	7
Nsa2	5
Nsd1	1
Nsdhl	7
Nsf	0
Nsfl1c	0
Nsl1	0
Nsmaf	1
Nsmce1	3
Nsmce2	5
Nsmce4a	5
Nsmf	4
Nsun2	0
Nsun3	0
Nsun4	2
Nsun5	4
Nsun6	1
Nt5c	2
Nt5c2	0
Nt5c3	3
Nt5c3b	7
Nt5dc1	0
Nt5dc2	2
Nt5dc3	0
Nt5m	2
Ntan1	5
Nthl1	2
Ntmt1	2
Ntpcr	4
Nuak1	4
Nuak2	2
Nub1	2
Nubp1	0
Nubp2	2
Nubpl	3
Nucb1	2
Nucb2	2
Nucks1	1
Nudc	2
Nudcd1	3
Nudcd2	3
Nudcd3	7
Nudt1	2
Nudt12	3
Nudt13	4
Nudt14	5
Nudt16	0
Nudt16l1	5
Nudt18	2
Nudt19	3
Nudt2	0
Nudt21	5
Nudt22	2
Nudt3	0
Nudt4	1
Nudt5	0
Nudt6	2
Nudt7	1
Nudt8	5
Nudt9	2
Nufip1	0
Nufip2	1
Numa1	6
Numb	0
Numbl	2
Nup107	0
Nup133	0
Nup153	1
Nup155	0
Nup160	1
Nup188	0
Nup205	1
Nup210	0
Nup214	0
Nup35	5
Nup37	0
Nup43	3
Nup50	8
Nup54	3
Nup62	0
Nup85	0
Nup88	4
Nup93	0
Nup98	0
Nupl1	3
Nupl2	0
Nupr1	4
Nus1	1
Nutf2	3
Nvl	1
Nxf1	4
Nxpe3	0
Nxt1	5
Nxt2	3
Nynrin	0
Oaf	8
Oard1	0
Oas1a	8
Oas1c	1
Oasl1	8
Oasl2	8
Oat	5
Oaz2	0
Obfc1	2
Ocel1	4
Ociad1	3
Ocln	7
Ocrl	0
Odc1	8
Odf2	6
Odf2l	0
Ofd1	4
Ogdh	0
Ogfod1	0
Ogfod2	2
Ogfod3	7
Ogfr	6
Ogfrl1	2
Ogg1	0
Ogt	1
Ola1	5
Olfm4	8
Olfml2b	8
Olfml3	0
Olfr110	0
Olr1	8
Oma1	2
Opa1	0
Opa3	6
Ophn1	4
Oplah	4
Opn3	0
Optn	0
Orai1	7
Orai2	6
Orai3	7
Oraov1	5
Orc2	0
Orc3	1
Orc4	3
Orc5	0
Orc6	3
Ormdl1	3
Ormdl2	3
Ormdl3	2
Os9	2
Osbp	0
Osbpl11	0
Osbpl1a	8
Osbpl2	2
Osbpl3	1
Osbpl7	6
Osbpl8	1
Osbpl9	3
Oscp1	0
Oser1	3
Osgep	5
Osgepl1	0
Osgin1	0
Osgin2	3
Osm	6
Ost4	5
Ostc	3
Ostf1	0
Ostm1	3
Otub1	2
Otub2	0
Otud1	8
Otud3	0
Otud4	1
Otud5	4
Otud6b	3
Otud7b	1
Otulin	2
Ovca2	0
Oxa1l	2
Oxct1	8
Oxld1	5
Oxnad1	0
Oxr1	3
Oxsm	3
Oxsr1	4
P2rx1	0
P2rx4	7
P2rx7	8
P2ry12	3
P2ry13	8
P2ry2	7
P2ry6	2
P3h1	2
P3h2	0
P3h3	0
P3h4	2
P4ha1	0
P4hb	7
Pa2g4	4
Pabpc1	9
Pabpc4	0
Pabpn1	1
Pacrgl	3
Pacs1	0
Pacs2	6
Pacsin1	0
Pacsin2	6
Padi2	0
Paf1	2
Pafah1b1	1
Pafah1b2	3
Pafah1b3	5
Pafah2	0
Pag1	1
Pagr1a	2
Paics	3
Paip1	0
Paip2	5
Paip2b	1
Pak1	0
Pak1ip1	0
Pak2	1
Pak4	0
Palb2	0
Pald1	0
Palld	0
Palm	0
Pan2	1
Pan3	4
Pank1	0
Pank2	0
Pank3	1
Pank4	4
Panx1	2
Paox	2
Papd4	0
Papd5	1
Papd7	0
Papola	1
Papolg	1
Papss1	2
Paqr4	2
Paqr7	7
Paqr8	7
Pard3b	1
Pard6a	0
Parg	1
Park2	0
Park7	5
Parl	5
Parn	3
Parp1	6
Parp10	6
Parp11	1
Parp12	8
Parp14	1
Parp16	4
Parp2	4
Parp3	0
Parp4	1
Parp6	4
Parp8	4
Parp9	8
Pars2	0
Particl	1
Parvb	4
Parvg	0
Patl1	1
Patz1	0
Paxbp1	4
Paxip1	4
Pbdc1	3
Pbrm1	1
Pbx1	0
Pbx2	4
Pbx3	0
Pbxip1	6
Pcbd2	5
Pcbp1	0
Pcbp2	0
Pcbp3	7
Pcca	0
Pccb	0
Pcdhb22	8
Pcdhga11	4
Pcdhga12	0
Pcdhga2	7
Pcdhga4	7
Pcdhga5	0
Pcdhga7	1
Pcdhga8	1
Pcdhgb2	7
Pcdhgb4	1
Pcdhgb5	0
Pcdhgb6	0
Pcdhgb7	0
Pced1a	4
Pced1b	0
Pcf11	1
Pcgf1	4
Pcgf3	1
Pcgf5	0
Pcgf6	1
Pcid2	0
Pcif1	6
Pck2	2
Pcm1	1
Pcmt1	3
Pcmtd1	1
Pcmtd2	0
Pcna	5
Pcnp	1
Pcnt	4
Pcnx	1
Pcnx3	0
Pcnx4	0
Pcp4	3
Pcsk7	0
Pctp	3
Pcx	0
Pcyox1	5
Pcyox1l	0
Pcyt1a	8
Pcyt2	4
Pdap1	5
Pdcd1	8
Pdcd10	3
Pdcd11	4
Pdcd2	9
Pdcd2l	0
Pdcd4	4
Pdcd5	5
Pdcd6	0
Pdcd6ip	0
Pdcd7	0
Pdcl	3
Pdcl3	3
Pddc1	2
Pde12	3
Pde2a	7
Pde3b	1
Pde4a	4
Pde4b	0
Pde4dip	1
Pde6d	0
Pde7a	4
Pde8a	0
Pde8b	0
Pdf	3
Pdgfa	8
Pdgfb	4
Pdha1	2
Pdhb	5
Pdhx	0
Pdia3	0
Pdia4	0
Pdia5	4
Pdia6	0
Pdik1l	3
Pdk1	8
Pdk2	2
Pdk3	3
Pdlim2	0
Pdlim4	0
Pdlim5	1
Pdp1	3
Pdp2	8
Pdpk1	1
Pdpr	1
Pdrg1	0
Pds5a	1
Pds5b	1
Pdss1	0
Pdss2	0
Pdxdc1	2
Pdxk	0
Pdxp	0
Pdzd11	0
Pdzd8	1
Pdzk1	1
Pdzrn4	7
Pea15a	0
Peak1	4
Pear1	0
Pebp1	2
Pecam1	0
Pecr	7
Pef1	5
Peg10	4
Peg13	3
Peli1	3
Peli2	0
Peli3	4
Pelo	0
Pelp1	0
Peo1	4
Pepd	2
Per1	2
Per3	1
Perp	3
Pes1	2
Pet100	5
Pex1	0
Pex10	4
Pex11a	4
Pex11b	3
Pex11g	2
Pex12	0
Pex13	3
Pex14	2
Pex16	2
Pex19	0
Pex2	3
Pex26	0
Pex3	3
Pex5	0
Pex6	0
Pex7	3
Pfas	1
Pfdn1	5
Pfdn2	5
Pfdn4	3
Pfdn5	9
Pfdn6	5
Pfkfb2	4
Pfkfb3	8
Pfkfb4	7
Pfkl	7
Pfkm	2
Pfkp	0
Pfn1	5
Pfn2	0
Pgam1	0
Pgam5	5
Pgap1	3
Pgap2	3
Pgap3	7
Pgd	0
Pggt1b	1
Pgk1	8
Pgls	2
Pgm1	0
Pgm2	7
Pgm2l1	1
Pgm3	1
Pgp	2
Pgpep1	7
Pgrmc1	3
Pgrmc2	5
Pgs1	4
Phactr1	0
Phactr2	4
Phactr4	4
Phax	5
Phb	2
Phb2	2
Phc1	6
Phc2	6
Phc3	1
Phf1	4
Phf10	0
Phf11b	8
Phf11d	8
Phf12	6
Phf13	0
Phf14	1
Phf2	6
Phf20	6
Phf20l1	1
Phf21a	4
Phf23	2
Phf3	1
Phf5a	5
Phf6	1
Phf7	0
Phf8	1
Phgdh	7
Phip	1
Phka1	1
Phka2	1
Phkb	1
Phkg1	0
Phkg2	2
Phldb1	6
Phlpp1	0
Phlpp2	4
Phospho1	1
Phospho2	3
Phpt1	5
Phrf1	6
Phtf1	4
Phtf1os	1
Phtf2	3
Phxr4	1
Phyh	0
Phyhd1	0
Phykpl	0
Pi4k2a	6
Pi4k2b	0
Pi4ka	0
Pi4kb	1
Pias1	0
Pias2	3
Pias3	4
Pias4	4
Pibf1	4
Picalm	5
Pick1	2
Pid1	2
Pidd1	4
Piezo1	1
Piga	1
Pigb	3
Pigc	3
Pigf	3
Pigg	8
Pigh	3
Pigk	3
Pigl	1
Pigm	3
Pign	1
Pigo	0
Pigp	9
Pigq	0
Pigs	7
Pigt	0
Pigu	3
Pigv	0
Pigw	0
Pigx	5
Pigyl	5
Pigz	8
Pih1d1	2
Pik3ap1	0
Pik3c2a	1
Pik3c2b	0
Pik3c3	2
Pik3ca	0
Pik3cb	3
Pik3cd	6
Pik3cg	0
Pik3ip1	2
Pik3r1	1
Pik3r2	6
Pik3r3	1
Pik3r4	0
Pik3r5	6
Pik3r6	4
Pikfyve	1
Pilra	7
Pim2	0
Pim3	2
Pin1	2
Pink1	2
Pinx1	0
Pip4k2a	0
Pip4k2b	4
Pip4k2c	0
Pip5k1a	0
Pip5k1c	6
Pira6	2
Pirb	7
Pisd	2
Pisd-ps1	4
Pisd-ps3	4
Pithd1	2
Pitpna	2
Pitpnb	3
Pitpnc1	4
Pitpnm1	6
Pitrm1	0
Pja1	2
Pja2	1
Pkd1	1
Pkd2	4
Pkd2l2	1
Pkdcc	4
Pkib	9
Pkig	5
Pkm	7
Pkn1	6
Pkn2	1
Pknox1	4
Pkp4	4
Pla2g12a	5
Pla2g15	7
Pla2g16	7
Pla2g4a	0
Pla2g6	4
Pla2g7	2
Plaa	3
Plagl2	1
Plau	1
Plaur	2
Plbd2	7
Plcb2	6
Plcb3	6
Plcd1	4
Plcg1	6
Plcg2	0
Plcl1	3
Plcl2	0
Plcxd2	1
Pld1	4
Pld2	6
Pld3	7
Pld4	2
Plec	0
Plek	8
Plekha1	0
Plekha2	1
Plekha3	1
Plekha5	4
Plekha7	0
Plekha8	1
Plekhb2	7
Plekhf1	0
Plekhf2	3
Plekhg2	4
Plekhg5	6
Plekhh2	0
Plekhh3	4
Plekhj1	2
Plekhm1	4
Plekhm2	4
Plekhm3	1
Plekho1	2
Plekho2	0
Plgrkt	0
Plin2	2
Plin3	2
Plk3	6
Plk4	1
Pln	1
Plod1	2
Plod3	2
Plrg1	5
Pls3	7
Plscr1	3
Plscr3	0
Pltp	8
Plvap	2
Plxdc1	0
Plxdc2	0
Plxna1	0
Plxna3	0
Plxna4	1
Plxna4os1	0
Plxnb2	0
Plxnb3	4
Pmaip1	0
Pmepa1	2
Pmf1	2
Pml	0
Pmm1	2
Pmm2	2
Pmp22	3
Pmpca	7
Pmpcb	0
Pms1	0
Pms2	1
Pmvk	0
Pnisr	1
Pnkd	5
Pnkp	2
Pnma2	0
Pnn	4
Pno1	3
Pnp	5
Pnp2	0
Pnpla2	2
Pnpla6	2
Pnpla7	7
Pnpla8	3
Pnpo	7
Pnpt1	1
Pnrc1	3
Pnrc2	0
Poc1a	0
Poc1b	0
Poc5	0
Podxl2	0
Pofut1	0
Pofut2	2
Pogk	1
Poglut1	3
Pogz	1
Pola1	1
Pola2	0
Polb	4
Pold1	0
Pold2	2
Pold3	2
Pold4	4
Poldip2	5
Poldip3	8
Pole2	0
Pole3	5
Pole4	3
Polg	4
Polg2	4
Polh	4
Poli	4
Polk	0
Poll	4
Polm	4
Polr1a	1
Polr1b	0
Polr1c	5
Polr1d	5
Polr1e	2
Polr2a	4
Polr2b	7
Polr2c	5
Polr2d	5
Polr2e	2
Polr2f	5
Polr2g	5
Polr2h	5
Polr2i	5
Polr2j	5
Polr2k	5
Polr2l	9
Polr2m	4
Polr3a	4
Polr3b	0
Polr3c	0
Polr3d	2
Polr3e	4
Polr3f	1
Polr3g	0
Polr3gl	0
Polr3h	7
Polr3k	3
Polrmt	6
Pom121	0
Pomgnt1	2
Pomgnt2	2
Pomk	7
Pomp	5
Pomt1	0
Pomt2	0
Pon2	3
Pon3	8
Pop1	0
Pop4	0
Pop5	5
Pop7	5
Por	2
Porcn	2
Postn	0
Pot1a	0
Pot1b	1
Pou2f1	1
Pou2f2	4
Pou6f1	4
Ppa1	5
Ppa2	5
Ppan	2
Plpp1	8
Plpp3	0
Plpp2	7
Plpp5	0
Plpp6	1
Plpp7	2
Ppard	6
Ppargc1b	0
Ppat	3
Ppcdc	4
Ppcs	2
Ppdpf	2
Ppfia1	4
Ppfia4	0
Ppfibp1	0
Ppfibp2	0
Pphln1	3
Ppia	3
Ppib	0
Ppid	0
Ppie	2
Ppif	2
Ppig	4
Ppih	0
Ppil1	2
Ppil2	2
Ppil3	5
Ppil4	3
Ppip5k1	4
Ppip5k2	1
Ppm1a	0
Ppm1b	0
Ppm1d	0
Ppm1e	0
Ppm1f	0
Ppm1g	2
Ppm1h	1
Ppm1k	1
Ppm1l	0
Ppm1m	4
Ppme1	7
Ppox	4
Ppp1ca	5
Ppp1cb	3
Ppp1cc	1
Ppp1r10	6
Ppp1r11	5
Ppp1r12a	1
Ppp1r12b	1
Ppp1r12c	4
Ppp1r13b	6
Ppp1r13l	6
Ppp1r14b	2
Ppp1r15a	2
Ppp1r15b	3
Ppp1r16a	4
Ppp1r18	2
Ppp1r2	3
Ppp1r21	2
Ppp1r26	4
Ppp1r35	2
Ppp1r37	6
Ppp1r3b	8
Ppp1r3d	8
Ppp1r3f	0
Ppp1r7	0
Ppp1r8	0
Ppp1r9a	1
Ppp1r9b	4
Ppp2ca	3
Ppp2cb	3
Ppp2r1a	2
Ppp2r1b	3
Ppp2r2a	3
Ppp2r2d	0
Ppp2r3a	1
Ppp2r3c	3
Ppp2r3d	6
Ptpa	2
Ppp2r5a	3
Ppp2r5b	2
Ppp2r5c	1
Ppp2r5d	6
Ppp2r5e	0
Ppp3ca	0
Ppp3cb	1
Ppp3cc	0
Ppp3r1	3
Ppp4c	5
Ppp4r1	1
Ppp4r1l-ps	4
Ppp4r2	1
Ppp5c	2
Ppp6c	3
Ppp6r1	6
Ppp6r2	1
Ppp6r3	1
Pprc1	0
Ppt1	7
Ppt2	5
Pptc7	0
Ppwd1	0
Pqbp1	5
Pqlc1	2
Pqlc2	7
Pqlc3	3
Pradc1	0
Praf2	2
Pramef8	3
Prcc	2
Prcp	3
Prdm1	0
Prdm10	0
Prdm11	4
Prdm15	4
Prdm16	0
Prdm2	1
Prdm4	4
Prdm9	4
Prdx1	3
Prdx2	5
Prdx3	3
Prdx4	9
Prdx5	5
Prdx6	7
Preb	4
Prelid1	5
Prelid2	0
Prep	0
Prepl	0
Prex1	6
Prickle1	0
Prickle3	0
Prim1	3
Prim2	0
Primpol	1
Prkaa1	1
Prkab1	2
Prkab2	4
Prkaca	2
Prkacb	3
Prkag1	2
Prkag2	2
Prkar1a	3
Prkar1b	8
Prkar2a	0
Prkca	1
Prkcb	6
Prkcd	2
Prkce	4
Prkch	8
Prkci	1
Prkcq	0
Prkcsh	6
Prkd2	0
Prkd3	1
Prkdc	1
Prkra	0
Prkrip1	5
Prkrir	3
Prkx	0
Prmt1	0
Prmt9	3
Prmt2	0
Prmt3	3
Prmt5	2
Prmt6	4
Prmt7	0
Prnp	0
Procr	2
Prodh	4
Prorsd1	3
Pros1	3
Prosc	0
Proser1	1
Proser3	2
Prox1	1
Prox2	0
Prpf18	3
Prpf19	4
Prpf3	4
Prpf31	2
Prpf38a	3
Prpf38b	4
Prpf39	1
Prpf4	0
Prpf40a	1
Prpf40b	4
Prpf4b	1
Prpf6	2
Prpf8	1
Prps1	3
Prps1l3	3
Prps2	3
Prpsap1	2
Prpsap2	0
Prr12	4
Prr13	2
Prr14	2
Prr14l	1
Prr3	4
Prr5	2
Prr5l	8
Prrc1	3
Prrc2a	4
Prrc2b	4
Prrc2c	4
Prrg2	0
Prss36	0
Prune1	8
Prune2	8
Psap	0
Psat1	7
Psd	0
Psd4	6
Psen1	7
Psen2	7
Psenen	5
Psip1	0
Pskh1	0
Psma1	5
Psma2	5
Psma3	0
Psma4	5
Psma5	5
Psma6	5
Psma7	5
Psma8	0
Psmb1	5
Psmb10	2
Psmb2	5
Psmb3	5
Psmb4	5
Psmb5	5
Psmb6	5
Psmb7	5
Psmb8	5
Psmb9	0
Psmc1	2
Psmc2	5
Psmc3	2
Psmc3ip	0
Psmc4	2
Psmc5	5
Psmc6	5
Psmd1	0
Psmd10	3
Psmd11	0
Psmd12	5
Psmd13	5
Psmd14	3
Psmd2	7
Psmd3	2
Psmd4	5
Psmd5	3
Psmd6	3
Psmd7	5
Psmd8	5
Psmd9	0
Psme1	7
Psme2	3
Psme2b	4
Psme3	3
Psme4	1
Psmf1	2
Psmg1	3
Psmg2	5
Psmg3	0
Psmg4	5
Pspc1	4
Psph	0
Pstk	2
Pstpip1	8
Pstpip2	0
Ptafr	0
Ptar1	1
Ptbp1	0
Ptbp2	4
Ptbp3	1
Ptcd1	6
Ptcd2	3
Ptcd3	4
Ptch1	0
Ptchd1	8
Ptdss1	3
Ptdss2	5
Pten	0
Pter	0
Ptger1	4
Ptger3	0
Ptges2	2
Ptges3	3
Ptgfrn	7
Ptgr1	0
Ptgr2	3
Ptgs1	7
Ptk2	0
Ptk2b	0
Ptma	5
Ptms	2
Ptov1	2
Ptp4a1	3
Ptp4a2	3
Ptp4a3	0
Ptpdc1	0
Ptpmt1	5
Ptpn1	2
Ptpn11	1
Ptpn12	1
Ptpn18	5
Ptpn2	1
Ptpn21	1
Ptpn22	0
Ptpn23	4
Ptpn4	1
Ptpn6	0
Ptpn9	0
Ptpra	0
Ptprc	8
Ptpre	0
Ptprj	1
Ptprm	8
Ptpro	3
Ptprs	0
Ptrh2	9
Ptrhd1	0
Pts	5
Pttg1	5
Pttg1ip	3
Puf60	2
Pum1	0
Pum2	1
Pura	1
Purb	1
Purg	1
Pus1	0
Pus10	1
Pus3	1
Pus7	0
Pus7l	0
Pusl1	4
Pvr	0
Nectin2	7
Nectin4	0
Pvt1	4
Pwp1	3
Pwp2	7
Pwwp2a	1
Pwwp2b	0
Pxdc1	2
Pxk	6
Pxmp4	2
Pxn	0
Pycard	0
Pycr2	5
Pycrl	0
Pygb	2
Pygl	0
Pygm	0
Pygo2	7
Pyhin1	8
Pyroxd1	0
Pyroxd2	4
Pyurf	0
Qars	0
Qdpr	3
Qk	1
Qpct	3
Qpctl	2
Qprt	0
Qrich1	0
